
Epoch [1/200] - Train Loss: 0.9705, Validation Loss: 0.0000, Time: 254.3346s
Epoch [37/200] - Train Loss: 0.8194, Validation Loss: 0.8332, Time: 263.9815s
Epoch [38/200] - Train Loss: 0.8177, Validation Loss: 0.8327, Time: 265.7766s
Epoch [39/200] - Train Loss: 0.8161, Validation Loss: 0.8333, Time: 265.8024s
Epoch [40/200] - Train Loss: 0.8146, Validation Loss: 0.8330, Time: 265.8959s
Epoch [41/200] - Train Loss: 0.8128, Validation Loss: 0.8331, Time: 208.8177s
Epoch [42/200] - Train Loss: 0.8114, Validation Loss: 0.8366, Time: 265.8372s
Epoch [43/200] - Train Loss: 0.8098, Validation Loss: 0.8380, Time: 265.7869s
Epoch [44/200] - Train Loss: 0.8082, Validation Loss: 0.8351, Time: 264.0106s
Epoch [45/200] - Train Loss: 0.8069, Validation Loss: 0.8408, Time: 264.0274s
Epoch [46/200] - Train Loss: 0.8054, Validation Loss: 0.8384, Time: 265.7689s
Epoch [47/200] - Train Loss: 0.8039, Validation Loss: 0.8391, Time: 266.8071s
Epoch [48/200] - Train Loss: 0.8030, Validation Loss: 0.8375, Time: 266.5565s
Epoch [49/200] - Train Loss: 0.8018, Validation Loss: 0.8406, Time: 265.7171s
Epoch [50/200] - Train Loss: 0.8006, Validation Loss: 0.8347, Time: 266.0284s
Epoch [51/200] - Train Loss: 0.7993, Validation Loss: 0.8380, Time: 216.7278s
Epoch [52/200] - Train Loss: 0.7982, Validation Loss: 0.8392, Time: 263.8097s
Epoch [53/200] - Train Loss: 0.7974, Validation Loss: 0.8391, Time: 264.1806s
Epoch [54/200] - Train Loss: 0.7963, Validation Loss: 0.8389, Time: 264.5727s
Epoch [55/200] - Train Loss: 0.7955, Validation Loss: 0.8422, Time: 264.9963s
Epoch [56/200] - Train Loss: 0.7950, Validation Loss: 0.8480, Time: 262.6408s
Epoch [57/200] - Train Loss: 0.7938, Validation Loss: 0.8541, Time: 264.0607s
Epoch [58/200] - Train Loss: 0.7928, Validation Loss: 0.8459, Time: 263.5745s
Epoch [59/200] - Train Loss: 0.7919, Validation Loss: 0.8400, Time: 264.8967s
Epoch [60/200] - Train Loss: 0.7911, Validation Loss: 0.8409, Time: 262.2699s
Epoch [61/200] - Train Loss: 0.7901, Validation Loss: 0.8396, Time: 224.3136s
Epoch [62/200] - Train Loss: 0.7893, Validation Loss: 0.8411, Time: 262.3181s
Epoch [63/200] - Train Loss: 0.7886, Validation Loss: 0.8393, Time: 264.3940s
Epoch [64/200] - Train Loss: 0.7879, Validation Loss: 0.8468, Time: 262.5073s
Epoch [65/200] - Train Loss: 0.7871, Validation Loss: 0.8474, Time: 263.3371s
Epoch [66/200] - Train Loss: 0.7864, Validation Loss: 0.8468, Time: 264.7933s
Epoch [67/200] - Train Loss: 0.7858, Validation Loss: 0.8449, Time: 263.8009s
Epoch [68/200] - Train Loss: 0.7852, Validation Loss: 0.8442, Time: 263.0475s
Epoch [69/200] - Train Loss: 0.7845, Validation Loss: 0.8421, Time: 264.7440s
Epoch [70/200] - Train Loss: 0.7839, Validation Loss: 0.8421, Time: 262.8534s
Epoch [71/200] - Train Loss: 0.7833, Validation Loss: 0.8501, Time: 213.0234s
Epoch [72/200] - Train Loss: 0.7828, Validation Loss: 0.8502, Time: 262.2839s
Epoch [73/200] - Train Loss: 0.7824, Validation Loss: 0.8479, Time: 264.4726s
Epoch [74/200] - Train Loss: 0.7818, Validation Loss: 0.8429, Time: 264.2520s
Epoch [75/200] - Train Loss: 0.7813, Validation Loss: 0.8456, Time: 264.1048s
Epoch [76/200] - Train Loss: 0.7809, Validation Loss: 0.8419, Time: 263.7545s
Epoch [77/200] - Train Loss: 0.7806, Validation Loss: 0.8455, Time: 265.2614s
Epoch [78/200] - Train Loss: 0.7800, Validation Loss: 0.8551, Time: 263.5059s
Epoch [79/200] - Train Loss: 0.7796, Validation Loss: 0.8510, Time: 264.1851s
Epoch [80/200] - Train Loss: 0.7792, Validation Loss: 0.8469, Time: 262.9158s
Epoch [81/200] - Train Loss: 0.7788, Validation Loss: 0.8500, Time: 217.6615s
Epoch [82/200] - Train Loss: 0.7783, Validation Loss: 0.8495, Time: 259.0653s
Epoch [83/200] - Train Loss: 0.7779, Validation Loss: 0.8498, Time: 264.7116s
Epoch [84/200] - Train Loss: 0.7776, Validation Loss: 0.8439, Time: 264.1109s
Epoch [85/200] - Train Loss: 0.7773, Validation Loss: 0.8424, Time: 264.3904s
Epoch [86/200] - Train Loss: 0.7767, Validation Loss: 0.8527, Time: 264.5277s
Epoch [87/200] - Train Loss: 0.7763, Validation Loss: 0.8544, Time: 264.9851s
Epoch [88/200] - Train Loss: 0.7759, Validation Loss: 0.8560, Time: 264.1313s
Epoch [89/200] - Train Loss: 0.7756, Validation Loss: 0.8425, Time: 262.5193s
Epoch [90/200] - Train Loss: 0.7753, Validation Loss: 0.8472, Time: 265.0275s
Epoch [91/200] - Train Loss: 0.7750, Validation Loss: 0.8466, Time: 223.9323s
Epoch [92/200] - Train Loss: 0.7746, Validation Loss: 0.8434, Time: 250.6961s
Epoch [93/200] - Train Loss: 0.7743, Validation Loss: 0.8488, Time: 263.7945s
Epoch [94/200] - Train Loss: 0.7741, Validation Loss: 0.8464, Time: 264.1709s
Epoch [95/200] - Train Loss: 0.7739, Validation Loss: 0.8441, Time: 264.7154s
Epoch [96/200] - Train Loss: 0.7735, Validation Loss: 0.8425, Time: 265.4296s
Epoch [97/200] - Train Loss: 0.7732, Validation Loss: 0.8458, Time: 265.3008s
Epoch [98/200] - Train Loss: 0.7729, Validation Loss: 0.8514, Time: 265.0296s
Epoch [99/200] - Train Loss: 0.7726, Validation Loss: 0.8506, Time: 263.8262s
Epoch [100/200] - Train Loss: 0.7723, Validation Loss: 0.8493, Time: 265.3366s
Epoch [101/200] - Train Loss: 0.7720, Validation Loss: 0.8486, Time: 225.1000s
Epoch [102/200] - Train Loss: 0.7717, Validation Loss: 0.8474, Time: 256.6613s
Epoch [103/200] - Train Loss: 0.7716, Validation Loss: 0.8477, Time: 264.1276s
Epoch [104/200] - Train Loss: 0.7714, Validation Loss: 0.8386, Time: 265.0377s
Epoch [105/200] - Train Loss: 0.7710, Validation Loss: 0.8401, Time: 264.8942s
Epoch [106/200] - Train Loss: 0.7707, Validation Loss: 0.8437, Time: 263.0741s
Epoch [107/200] - Train Loss: 0.7705, Validation Loss: 0.8441, Time: 265.3569s
Epoch [108/200] - Train Loss: 0.7702, Validation Loss: 0.8425, Time: 255.3458s
Epoch [109/200] - Train Loss: 0.7700, Validation Loss: 0.8397, Time: 265.0041s
Epoch [110/200] - Train Loss: 0.7698, Validation Loss: 0.8418, Time: 264.7126s
Epoch [111/200] - Train Loss: 0.7697, Validation Loss: 0.8413, Time: 212.6996s
Epoch [112/200] - Train Loss: 0.7696, Validation Loss: 0.8412, Time: 263.7241s
Epoch [113/200] - Train Loss: 0.7694, Validation Loss: 0.8421, Time: 264.6764s
Epoch [114/200] - Train Loss: 0.7691, Validation Loss: 0.8429, Time: 264.5867s
Epoch [115/200] - Train Loss: 0.7689, Validation Loss: 0.8378, Time: 265.0473s
Epoch [116/200] - Train Loss: 0.7688, Validation Loss: 0.8380, Time: 265.1084s
Epoch [117/200] - Train Loss: 0.7687, Validation Loss: 0.8388, Time: 264.7562s
Epoch [118/200] - Train Loss: 0.7686, Validation Loss: 0.8385, Time: 263.8847s
Epoch [119/200] - Train Loss: 0.7684, Validation Loss: 0.8407, Time: 214.2366s
Epoch [120/200] - Train Loss: 0.7682, Validation Loss: 0.8403, Time: 263.1241s
Epoch [121/200] - Train Loss: 0.7679, Validation Loss: 0.8438, Time: 218.2545s
Epoch [122/200] - Train Loss: 0.7677, Validation Loss: 0.8386, Time: 264.5690s
Epoch [123/200] - Train Loss: 0.7676, Validation Loss: 0.8439, Time: 265.9042s
Epoch [124/200] - Train Loss: 0.7674, Validation Loss: 0.8409, Time: 264.3634s
Epoch [125/200] - Train Loss: 0.7672, Validation Loss: 0.8441, Time: 266.2676s
Epoch [126/200] - Train Loss: 0.7671, Validation Loss: 0.8442, Time: 265.0397s
Epoch [127/200] - Train Loss: 0.7668, Validation Loss: 0.8431, Time: 263.4165s
Epoch [128/200] - Train Loss: 0.7668, Validation Loss: 0.8417, Time: 265.4191s
Epoch [129/200] - Train Loss: 0.7666, Validation Loss: 0.8440, Time: 265.4497s
Epoch [130/200] - Train Loss: 0.7666, Validation Loss: 0.8460, Time: 267.0669s
Epoch [131/200] - Train Loss: 0.7664, Validation Loss: 0.8448, Time: 219.0171s
Epoch [132/200] - Train Loss: 0.7663, Validation Loss: 0.8466, Time: 264.2741s
Epoch [133/200] - Train Loss: 0.7662, Validation Loss: 0.8439, Time: 265.0790s
Epoch [134/200] - Train Loss: 0.7660, Validation Loss: 0.8434, Time: 265.3729s
Epoch [135/200] - Train Loss: 0.7658, Validation Loss: 0.8471, Time: 265.6295s
Epoch [136/200] - Train Loss: 0.7657, Validation Loss: 0.8455, Time: 265.5752s
Epoch [137/200] - Train Loss: 0.7655, Validation Loss: 0.8475, Time: 265.2193s
Epoch [138/200] - Train Loss: 0.7653, Validation Loss: 0.8435, Time: 265.5365s
Epoch [139/200] - Train Loss: 0.7651, Validation Loss: 0.8446, Time: 264.1591s
Epoch [140/200] - Train Loss: 0.7649, Validation Loss: 0.8469, Time: 265.7951s
Epoch [141/200] - Train Loss: 0.7647, Validation Loss: 0.8430, Time: 218.9839s
Epoch [142/200] - Train Loss: 0.7646, Validation Loss: 0.8407, Time: 263.7541s
Epoch [143/200] - Train Loss: 0.7647, Validation Loss: 0.8399, Time: 264.7432s
Epoch [144/200] - Train Loss: 0.7644, Validation Loss: 0.8411, Time: 265.4466s
Epoch [145/200] - Train Loss: 0.7643, Validation Loss: 0.8451, Time: 265.8229s
Epoch [146/200] - Train Loss: 0.7640, Validation Loss: 0.8469, Time: 264.1221s
Epoch [147/200] - Train Loss: 0.7639, Validation Loss: 0.8494, Time: 265.4086s
Epoch [148/200] - Train Loss: 0.7637, Validation Loss: 0.8449, Time: 266.3764s
Epoch [149/200] - Train Loss: 0.7636, Validation Loss: 0.8407, Time: 266.0783s
Epoch [150/200] - Train Loss: 0.7635, Validation Loss: 0.8446, Time: 266.5238s
Epoch [151/200] - Train Loss: 0.7634, Validation Loss: 0.8468, Time: 214.7788s
Epoch [152/200] - Train Loss: 0.7632, Validation Loss: 0.8446, Time: 265.1203s
Epoch [153/200] - Train Loss: 0.7632, Validation Loss: 0.8435, Time: 266.2548s
Epoch [154/200] - Train Loss: 0.7631, Validation Loss: 0.8443, Time: 266.6941s
Epoch [155/200] - Train Loss: 0.7630, Validation Loss: 0.8435, Time: 266.2329s
Epoch [156/200] - Train Loss: 0.7629, Validation Loss: 0.8501, Time: 264.7387s
Epoch [157/200] - Train Loss: 0.7628, Validation Loss: 0.8445, Time: 265.9418s
Epoch [158/200] - Train Loss: 0.7626, Validation Loss: 0.8468, Time: 265.4847s
Epoch [159/200] - Train Loss: 0.7625, Validation Loss: 0.8489, Time: 266.6461s
Epoch [160/200] - Train Loss: 0.7624, Validation Loss: 0.8441, Time: 264.6305s
Epoch [161/200] - Train Loss: 0.7624, Validation Loss: 0.8420, Time: 214.6090s
Epoch [162/200] - Train Loss: 0.7623, Validation Loss: 0.8432, Time: 264.0403s
Epoch [163/200] - Train Loss: 0.7622, Validation Loss: 0.8398, Time: 266.2419s
Epoch [164/200] - Train Loss: 0.7622, Validation Loss: 0.8408, Time: 266.2153s
Epoch [165/200] - Train Loss: 0.7620, Validation Loss: 0.8409, Time: 265.9136s
Epoch [166/200] - Train Loss: 0.7619, Validation Loss: 0.8391, Time: 264.2297s
Epoch [167/200] - Train Loss: 0.7619, Validation Loss: 0.8433, Time: 264.8248s
Epoch [168/200] - Train Loss: 0.7618, Validation Loss: 0.8463, Time: 266.0284s
Epoch [169/200] - Train Loss: 0.7616, Validation Loss: 0.8407, Time: 265.8860s
Epoch [170/200] - Train Loss: 0.7615, Validation Loss: 0.8420, Time: 263.8581s
Epoch [171/200] - Train Loss: 0.7616, Validation Loss: 0.8424, Time: 215.5505s
Epoch [172/200] - Train Loss: 0.7615, Validation Loss: 0.8425, Time: 262.9625s
Epoch [173/200] - Train Loss: 0.7614, Validation Loss: 0.8499, Time: 266.6070s
Epoch [174/200] - Train Loss: 0.7613, Validation Loss: 0.8462, Time: 265.7232s
Epoch [175/200] - Train Loss: 0.7613, Validation Loss: 0.8488, Time: 266.1885s
Epoch [176/200] - Train Loss: 0.7612, Validation Loss: 0.8449, Time: 265.7776s
Epoch [177/200] - Train Loss: 0.7610, Validation Loss: 0.8461, Time: 266.4468s
Epoch [178/200] - Train Loss: 0.7608, Validation Loss: 0.8475, Time: 266.5475s
Epoch [179/200] - Train Loss: 0.7607, Validation Loss: 0.8496, Time: 265.2509s
Epoch [180/200] - Train Loss: 0.7606, Validation Loss: 0.8459, Time: 265.6822s
Epoch [181/200] - Train Loss: 0.7604, Validation Loss: 0.8444, Time: 208.6862s
Epoch [182/200] - Train Loss: 0.7603, Validation Loss: 0.8454, Time: 263.8827s
Epoch [183/200] - Train Loss: 0.7602, Validation Loss: 0.8449, Time: 263.6068s
Epoch [184/200] - Train Loss: 0.7601, Validation Loss: 0.8457, Time: 264.6340s
Epoch [185/200] - Train Loss: 0.7600, Validation Loss: 0.8417, Time: 263.7010s
Epoch [186/200] - Train Loss: 0.7599, Validation Loss: 0.8404, Time: 265.7298s
Epoch [187/200] - Train Loss: 0.7599, Validation Loss: 0.8434, Time: 265.0732s
Epoch [188/200] - Train Loss: 0.7598, Validation Loss: 0.8445, Time: 264.1943s
Epoch [189/200] - Train Loss: 0.7596, Validation Loss: 0.8400, Time: 264.9417s
Epoch [190/200] - Train Loss: 0.7596, Validation Loss: 0.8426, Time: 265.3971s
Epoch [191/200] - Train Loss: 0.7595, Validation Loss: 0.8407, Time: 210.5266s
Epoch [192/200] - Train Loss: 0.7594, Validation Loss: 0.8410, Time: 265.2411s
Epoch [193/200] - Train Loss: 0.7594, Validation Loss: 0.8419, Time: 264.8719s
Epoch [194/200] - Train Loss: 0.7593, Validation Loss: 0.8400, Time: 266.2448s
Epoch [195/200] - Train Loss: 0.7593, Validation Loss: 0.8437, Time: 266.1568s
Epoch [196/200] - Train Loss: 0.7593, Validation Loss: 0.8431, Time: 263.3657s
Epoch [197/200] - Train Loss: 0.7592, Validation Loss: 0.8468, Time: 265.5359s
Epoch [198/200] - Train Loss: 0.7592, Validation Loss: 0.8465, Time: 265.6767s
Epoch [199/200] - Train Loss: 0.7591, Validation Loss: 0.8455, Time: 266.0448s
Epoch [200/200] - Train Loss: 0.7591, Validation Loss: 0.8428, Time: 265.9498s
Epoch [201/500] - Train Loss: 0.7594, Validation Loss: 0.8443, Time: 220.7688s
Epoch [202/500] - Train Loss: 0.7593, Validation Loss: 0.8446, Time: 264.9100s
Epoch [203/500] - Train Loss: 0.7591, Validation Loss: 0.8450, Time: 264.9496s
Epoch [204/500] - Train Loss: 0.7590, Validation Loss: 0.8394, Time: 265.2014s
Epoch [205/500] - Train Loss: 0.7589, Validation Loss: 0.8424, Time: 265.7174s
Epoch [206/500] - Train Loss: 0.7589, Validation Loss: 0.8386, Time: 265.8566s
Epoch [207/500] - Train Loss: 0.7588, Validation Loss: 0.8387, Time: 265.9020s
Epoch [208/500] - Train Loss: 0.7586, Validation Loss: 0.8384, Time: 261.3692s
Epoch [209/500] - Train Loss: 0.7586, Validation Loss: 0.8395, Time: 265.6282s
Epoch [210/500] - Train Loss: 0.7586, Validation Loss: 0.8423, Time: 264.0585s
Epoch [211/500] - Train Loss: 0.7585, Validation Loss: 0.8415, Time: 215.9011s
Epoch [212/500] - Train Loss: 0.7585, Validation Loss: 0.8454, Time: 265.0583s
Epoch [213/500] - Train Loss: 0.7584, Validation Loss: 0.8465, Time: 266.4756s
Epoch [214/500] - Train Loss: 0.7584, Validation Loss: 0.8481, Time: 266.1960s
Epoch [215/500] - Train Loss: 0.7583, Validation Loss: 0.8494, Time: 266.5358s
Epoch [216/500] - Train Loss: 0.7583, Validation Loss: 0.8456, Time: 266.3957s
Epoch [217/500] - Train Loss: 0.7583, Validation Loss: 0.8458, Time: 266.3153s
Epoch [218/500] - Train Loss: 0.7582, Validation Loss: 0.8440, Time: 266.3919s
Epoch [219/500] - Train Loss: 0.7581, Validation Loss: 0.8447, Time: 265.9691s
Epoch [220/500] - Train Loss: 0.7579, Validation Loss: 0.8447, Time: 266.0357s
Epoch [221/500] - Train Loss: 0.7578, Validation Loss: 0.8486, Time: 214.6604s
Epoch [222/500] - Train Loss: 0.7577, Validation Loss: 0.8486, Time: 263.6050s
Epoch [223/500] - Train Loss: 0.7576, Validation Loss: 0.8455, Time: 265.9843s
Epoch [224/500] - Train Loss: 0.7575, Validation Loss: 0.8456, Time: 266.9862s
Epoch [225/500] - Train Loss: 0.7575, Validation Loss: 0.8430, Time: 265.0507s
Epoch [226/500] - Train Loss: 0.7574, Validation Loss: 0.8432, Time: 264.8355s
Epoch [227/500] - Train Loss: 0.7573, Validation Loss: 0.8431, Time: 266.1931s
Epoch [228/500] - Train Loss: 0.7573, Validation Loss: 0.8453, Time: 264.5856s
Epoch [229/500] - Train Loss: 0.7572, Validation Loss: 0.8479, Time: 266.3196s
Epoch [230/500] - Train Loss: 0.7572, Validation Loss: 0.8485, Time: 263.7466s
Epoch [231/500] - Train Loss: 0.7572, Validation Loss: 0.8451, Time: 219.8931s
Epoch [232/500] - Train Loss: 0.7571, Validation Loss: 0.8436, Time: 265.3334s
Epoch [233/500] - Train Loss: 0.7570, Validation Loss: 0.8423, Time: 265.9457s
Epoch [234/500] - Train Loss: 0.7570, Validation Loss: 0.8433, Time: 266.6332s
Epoch [235/500] - Train Loss: 0.7569, Validation Loss: 0.8446, Time: 265.5593s
Epoch [236/500] - Train Loss: 0.7570, Validation Loss: 0.8444, Time: 264.0941s
Epoch [237/500] - Train Loss: 0.7570, Validation Loss: 0.8430, Time: 267.2546s
Epoch [238/500] - Train Loss: 0.7570, Validation Loss: 0.8413, Time: 266.5199s
Epoch [239/500] - Train Loss: 0.7570, Validation Loss: 0.8415, Time: 267.0391s
Epoch [240/500] - Train Loss: 0.7569, Validation Loss: 0.8409, Time: 266.8968s
Epoch [241/500] - Train Loss: 0.7569, Validation Loss: 0.8406, Time: 214.8068s
Epoch [242/500] - Train Loss: 0.7569, Validation Loss: 0.8430, Time: 265.0304s
Epoch [243/500] - Train Loss: 0.7568, Validation Loss: 0.8408, Time: 266.1537s
Epoch [244/500] - Train Loss: 0.7567, Validation Loss: 0.8422, Time: 266.8681s
Epoch [245/500] - Train Loss: 0.7567, Validation Loss: 0.8411, Time: 266.8048s
Epoch [246/500] - Train Loss: 0.7567, Validation Loss: 0.8414, Time: 266.1887s
Epoch [247/500] - Train Loss: 0.7566, Validation Loss: 0.8427, Time: 266.7219s
Epoch [248/500] - Train Loss: 0.7566, Validation Loss: 0.8425, Time: 266.7427s
Epoch [249/500] - Train Loss: 0.7565, Validation Loss: 0.8454, Time: 267.8283s
Epoch [250/500] - Train Loss: 0.7566, Validation Loss: 0.8431, Time: 266.8726s
Epoch [251/500] - Train Loss: 0.7566, Validation Loss: 0.8442, Time: 215.5222s
Epoch [252/500] - Train Loss: 0.7565, Validation Loss: 0.8454, Time: 266.0036s
Epoch [253/500] - Train Loss: 0.7565, Validation Loss: 0.8425, Time: 267.2045s
Epoch [254/500] - Train Loss: 0.7564, Validation Loss: 0.8407, Time: 267.1362s
Epoch [255/500] - Train Loss: 0.7563, Validation Loss: 0.8409, Time: 266.9346s
Epoch [256/500] - Train Loss: 0.7563, Validation Loss: 0.8416, Time: 267.7974s
Epoch [257/500] - Train Loss: 0.7562, Validation Loss: 0.8434, Time: 264.5860s
Epoch [258/500] - Train Loss: 0.7561, Validation Loss: 0.8420, Time: 266.9959s
Epoch [259/500] - Train Loss: 0.7560, Validation Loss: 0.8431, Time: 267.1990s
Epoch [260/500] - Train Loss: 0.7560, Validation Loss: 0.8409, Time: 267.3437s
Epoch [261/500] - Train Loss: 0.7559, Validation Loss: 0.8418, Time: 217.8585s
Epoch [262/500] - Train Loss: 0.7559, Validation Loss: 0.8420, Time: 265.7423s
Epoch [263/500] - Train Loss: 0.7558, Validation Loss: 0.8433, Time: 267.4106s
Epoch [264/500] - Train Loss: 0.7558, Validation Loss: 0.8442, Time: 267.6044s
Epoch [265/500] - Train Loss: 0.7559, Validation Loss: 0.8423, Time: 267.5987s
Epoch [266/500] - Train Loss: 0.7558, Validation Loss: 0.8407, Time: 267.7025s
Epoch [267/500] - Train Loss: 0.7557, Validation Loss: 0.8453, Time: 267.5486s
Epoch [268/500] - Train Loss: 0.7558, Validation Loss: 0.8439, Time: 267.2267s
Epoch [269/500] - Train Loss: 0.7557, Validation Loss: 0.8435, Time: 268.2880s
Epoch [270/500] - Train Loss: 0.7558, Validation Loss: 0.8429, Time: 267.2808s
Epoch [271/500] - Train Loss: 0.7557, Validation Loss: 0.8428, Time: 215.7545s
Epoch [272/500] - Train Loss: 0.7556, Validation Loss: 0.8413, Time: 266.5203s
Epoch [273/500] - Train Loss: 0.7556, Validation Loss: 0.8425, Time: 267.5109s
Epoch [274/500] - Train Loss: 0.7556, Validation Loss: 0.8433, Time: 266.2725s
Epoch [275/500] - Train Loss: 0.7556, Validation Loss: 0.8430, Time: 267.3183s
Epoch [276/500] - Train Loss: 0.7556, Validation Loss: 0.8450, Time: 267.2898s
Epoch [277/500] - Train Loss: 0.7555, Validation Loss: 0.8482, Time: 267.4259s
Epoch [278/500] - Train Loss: 0.7555, Validation Loss: 0.8444, Time: 261.5463s
Epoch [279/500] - Train Loss: 0.7554, Validation Loss: 0.8434, Time: 266.2634s
Epoch [280/500] - Train Loss: 0.7553, Validation Loss: 0.8460, Time: 266.9296s
Epoch [281/500] - Train Loss: 0.7553, Validation Loss: 0.8468, Time: 217.6449s
Epoch [282/500] - Train Loss: 0.7552, Validation Loss: 0.8470, Time: 266.2490s
Epoch [283/500] - Train Loss: 0.7551, Validation Loss: 0.8446, Time: 265.1104s
Epoch [284/500] - Train Loss: 0.7551, Validation Loss: 0.8410, Time: 267.8163s
Epoch [285/500] - Train Loss: 0.7551, Validation Loss: 0.8439, Time: 266.5917s
Epoch [286/500] - Train Loss: 0.7551, Validation Loss: 0.8421, Time: 268.4835s
Epoch [287/500] - Train Loss: 0.7550, Validation Loss: 0.8430, Time: 268.3291s
Epoch [288/500] - Train Loss: 0.7550, Validation Loss: 0.8431, Time: 268.9062s
Epoch [289/500] - Train Loss: 0.7550, Validation Loss: 0.8420, Time: 267.9413s
Epoch [290/500] - Train Loss: 0.7550, Validation Loss: 0.8406, Time: 268.8157s
Epoch [291/500] - Train Loss: 0.7549, Validation Loss: 0.8419, Time: 216.8891s
Epoch [292/500] - Train Loss: 0.7549, Validation Loss: 0.8387, Time: 267.2742s
Epoch [293/500] - Train Loss: 0.7550, Validation Loss: 0.8401, Time: 267.7002s
Epoch [294/500] - Train Loss: 0.7550, Validation Loss: 0.8396, Time: 268.3938s
Epoch [295/500] - Train Loss: 0.7551, Validation Loss: 0.8399, Time: 268.2408s
Epoch [296/500] - Train Loss: 0.7552, Validation Loss: 0.8400, Time: 268.4251s
Epoch [297/500] - Train Loss: 0.7552, Validation Loss: 0.8410, Time: 268.3780s
Epoch [298/500] - Train Loss: 0.7551, Validation Loss: 0.8425, Time: 265.3339s
Epoch [299/500] - Train Loss: 0.7551, Validation Loss: 0.8480, Time: 268.4246s
Epoch [300/500] - Train Loss: 0.7549, Validation Loss: 0.8449, Time: 269.0609s
Epoch [301/500] - Train Loss: 0.7547, Validation Loss: 0.8449, Time: 213.4067s
Epoch [302/500] - Train Loss: 0.7546, Validation Loss: 0.8424, Time: 267.9802s
Epoch [303/500] - Train Loss: 0.7545, Validation Loss: 0.8423, Time: 268.9582s
Epoch [304/500] - Train Loss: 0.7545, Validation Loss: 0.8406, Time: 267.7562s
Epoch [305/500] - Train Loss: 0.7545, Validation Loss: 0.8399, Time: 268.2936s
Epoch [306/500] - Train Loss: 0.7544, Validation Loss: 0.8418, Time: 268.8653s
Epoch [307/500] - Train Loss: 0.7544, Validation Loss: 0.8412, Time: 268.6833s
Epoch [308/500] - Train Loss: 0.7544, Validation Loss: 0.8415, Time: 268.7325s
